desertionNo,happenDt,happenPlace,kindFullNm,upKindCd,upKindNm,kindCd,kindNm,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile1,popfile7,popfile8,processState,sexCd,neuterYn,specialMark,careRegNo,careNm,careTel,careAddr,careOwnerNm,orgNm,updTm,endReason,rfidCd,etcBigo,popfile2,adptnTitle,adptnSDate,adptnEDate,adptnConditionLimitTxt,adptnTxt,adptnImg,srvcTitle,srvcSDate,srvcEDate,srvcConditionLimitTxt,srvcTxt,popfile3,popfile4,popfile5,popfile6,vaccinationChk,healthChk,sfeSoci,sfeHealth
442420202300716,20231231,구) 적십자 사거리,[개] 믹스견,417000,개,000114,믹스견,갈색,2016(년생),7.5(Kg),강원-강릉-2023-00719,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311212815.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202402131302710.jpg,,종료(자연사),F,N,"빨간색 목줄착용, 매우 마른상태, 기력없음",342420201500001,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172  ,장혁,강원특별자치도 강릉시,2024-02-13 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441378202302321,20231231,중앙동 710,[개] 진도견,417000,개,000067,진도견,갈,2020(년생),19(Kg),경기-성남-2023-00781,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311412459.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20240109120105.jpg,,종료(반환),M,N,"빨간 목줄 착용, 어금니 깨져있음, 깨진지 오래 됨.",341378201300002,펫앤쉘터동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",한준근,경기도 성남시,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
429362202301307,20231231,북구 일곡지구대,[개] 스피츠,417000,개,000124,스피츠,흰색,2020(년생),5(Kg),광주-북구-2023-00922,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311512130.jpg,,,종료(입양),F,U,"23-1401 똘망,순함",329362201300001,광주동물보호센터,062-571-2808,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,광주광역시장,광주광역시 북구,2024-02-21 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
429361202300726,20231231,남구 행암동,[기타축종] 앵무새,429900,기타,000117,기타축종,"흰,하늘",2022(년생),0.05(Kg),광주-남구-2023-00413,20231231,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312311512202.jpg,,,종료(반환),Q,U,"23-9052 푸른,발찌(인식표)착용,순함",329361201300001,광주동물보호센터,062-571-2808,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,광주광역시장,광주광역시 남구,2023-12-31 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
428357202301875,20231230,길정리309-2,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),1.74(Kg),인천-강화-2024-00018,20240116,20240126,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161701314.jpg,,,종료(입양),M,N,생후 2개월령,328357200900001,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",이규식,인천광역시 강화군,2024-06-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
428357202301874,20231230,길정리309-2,[개] 믹스견,417000,개,000114,믹스견,흰색,2024(60일미만)(년생),3.06(Kg),인천-강화-2024-00017,20240116,20240126,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161701192.jpg,,,종료(입양),F,N,생후 2개월령,328357200900001,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",이규식,인천광역시 강화군,2024-06-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
428357202301873,20231230,길정리309-2,[개] 믹스견,417000,개,000114,믹스견,갈색/흰색,2024(60일미만)(년생),2.94(Kg),인천-강화-2024-00016,20240116,20240126,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161701721.jpg,,,종료(자연사),M,N,생후 2개월령,328357200900001,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",이규식,인천광역시 강화군,2024-06-25 00:00:00.0,장염,,,,,,,,,,,,,,,,,,,,,,
426340202300997,20231230,기장대로 471,[고양이] 믹스묘,422400,고양이,000212,믹스묘,검정+흰색,2020(년생),5.5(Kg),부산-기장-2024-00002,20240109,20240119,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401091701902.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401091701970.jpg,,종료(자연사),M,N,"사고 의심, 기립 불능, 예민함, 검정+흰색",326340201100001,사단법인 동부,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,장영철,부산광역시 기장군,2024-01-10 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
442435202300203,20231230,월리 감나무식당 주변,[개] 시바,417000,개,000100,시바,황색,2023(년생),12(Kg),강원-양양-2024-00003,20240104,20240115,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401041001809.jpg,,,종료(반환),M,N,나이 추정. 사람을 좋아하고 잘따름,342435201000001,양양군유기동물보호소,033-670-2459,강원도 양양군 손양면 동막골길 115-35  .,양양군농업기술센터,강원특별자치도 양양군,2024-01-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
444460202300861,20231230,금마면인산리 543-14,[개] 믹스견,417000,개,000114,믹스견,검은색,2022(년생),15(Kg),충남-홍성-2024-00001,20240103,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401031101142[1].jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401031101644.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401031101956.jpg,종료(입양),F,U,사람을 잘 따름,344460201300001,금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,복진수,충청남도 홍성군,2024-04-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
447509202300305,20231230,문수면 월호리 2383-1,[개] 믹스견,417000,개,000114,믹스견,황색 ,2024(60일미만)(년생),35(Kg),경북-영주-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901155.jpeg,,,종료(안락사),M,U,예민함 ,347509200900001,영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,영주시 농업기술센터,경상북도 영주시,2024-05-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
447509202300304,20231230,문수면 월호리 2383-1 ,[개] 믹스견,417000,개,000114,믹스견,"검정,흰색 ",2024(60일미만)(년생),5(Kg),경북-영주-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901426.jpeg,,,종료(안락사),F,U,"날카로움, 건강상태 양호 ",347509200900001,영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,영주시 농업기술센터,경상북도 영주시,2024-03-05 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
444452202302223,20231230,방축동 오성하이츠 2차,[개] 포메라니안,417000,개,000089,포메라니안,흰색,2022(년생),5.4(Kg),충남-아산-2024-00005,20240102,20240111,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401170901725.jpg,,,종료(입양),M,N,"2223호(관리) 5호(공고), 한쪽 잠복고환",344452202300001,아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,아산시장,충청남도 아산시,2024-02-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
442423202300458,20231230,고속버스터미널,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,회/검,2024(60일미만)(년생),1(Kg),강원-속초-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021101700.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401121101784.jpg,,종료(자연사),M,N,3개월미만 어린고양이,342423201200001,속초시유기동물보호소,033-636-2519,강원도 속초시 하도문길 103 (대포동) ,농업기술센터소장,강원특별자치도 속초시,2024-01-12 00:00:00.0,허피스,,,,,,,,,,,,,,,,,,,,,,
441560202301995,20231230,소흘읍 이동교리 389-21 인근,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,갈/흰,2022(년생),2.1(Kg),경기-포천-2024-00004,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301426.jpg,,,종료(자연사),M,N,기력없음. 기립불능. 저체온. 우전지 발등상처. 털오염/젖음.,341560201000002,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,김철훈,경기도 포천시,2024-01-02 00:00:00.0,기력없음.기립불능.저체온.,,,,,,,,,,,,,,,,,,,,,,
441560202301994,20231230,영중면 사은다리길 50-41 인근,[개] 믹스견,417000,개,000114,믹스견,흰,2024(년생),4.4(Kg),경기-포천-2024-00003,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301643.jpg,,,종료(자연사),M,N,귀접힘. 코검정+분홍. 겁많음/입질. 꼬리단미안됨. 털상태 양호. 회충.,341560201000002,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,김철훈,경기도 포천시,2024-01-19 00:00:00.0,"파보양성,구토.",,,,,,,,,,,,,,,,,,,,,,
441560202301993,20231230,영중면 사은다리길 50-41 인근,[개] 믹스견,417000,개,000114,믹스견,흰,2024(년생),2.2(Kg),경기-포천-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301202.jpg,,,종료(안락사),F,U,귀접힘. 코검정. 사람손피함/겁있음/만지면 물려함. 꼬리단미안됨. 털때탐.,341560201000002,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,김철훈,경기도 포천시,2024-01-22 00:00:00.0,보호기간종료.,,,,,,,,,,,,,,,,,,,,,,
441560202301992,20231230,영중면 사은다리길 50-41 인근,[개] 믹스견,417000,개,000114,믹스견,흰,2023(년생),11.6(Kg),경기-포천-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20240102130190.jpg,,,종료(안락사),F,U,목에서 왼 겨드랑이쪽 올무로 피부손상. 귀접힘. 코팥죽색. 겁많음/방어적 입질. 꼬리단미안됨. 털때탐.,341560201000002,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,김철훈,경기도 포천시,2024-01-17 00:00:00.0,보호기간종료.,,,,,,,,,,,,,,,,,,,,,,
441409202302141,20231230,마송리 564-1 공원 인근,[개] 시베리안 허스키,417000,개,000103,시베리안 허스키,검/흰,2018(년생),30(Kg),경기-김포-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021301213.jpg,,,종료(반환),M,Y,귀쫑긋. 코검정+분홍. 사람손탐/좋아함. 비만. 꼬리단미안됨. 털상태 양호. 칩있음.,341409201400001,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,김철훈,경기도 김포시,2024-01-05 00:00:00.0,,410097800328736,-,,,,,,,,,,,,,,,,,,,,
441374202301574,20231230,권선구 고색로32번길 36(고색동),[개] 스탠다드 푸들,417000,개,000105,스탠다드 푸들,검정색,2020(년생),20.10(Kg),경기-수원-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20240202190269.jpg,,,종료(기증),F,Y,"파란 목줄, 금장 목걸이 착용",341374202000001,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",수원시장,경기도 수원시,2024-02-22 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441374202301573,20231230,팔달구 팔달문로139번길 3(우만동),[개] 비숑 프리제,417000,개,000018,비숑 프리제,흰색,2023(년생),4.20(Kg),경기-수원-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901121.jpg,,,종료(입양),M,Y,"비숑 프리제, 입양완료(중성화수술 회복 후 인도예정)",341374202000001,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",수원시장,경기도 수원시,2024-02-01 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
430368202300673,20231230,덕암동 신탄진ic 주변,[개] 믹스견,417000,개,000114,믹스견,흑황,2021(년생),14(Kg),대전-대덕-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901210.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401031501289.jpg,,종료(입양),F,U, ,330368202000001,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시,대전광역시 대덕구,2025-01-08 13:58:57.0,,,,,,,,,,,,,,,,,,,,,,,
430366202300921,20231230,도솔로 350 인근 ,[개] 치와와,417000,개,000032,치와와,"흑색, 백색",2023(년생),3(Kg),대전-서구-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901935.png,,,종료(반환),M,U,장모치와와,330366202000001,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시,대전광역시 서구,2024-01-03 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
430364202300626,20231230,비룡동 519 인근,[개] 진도견,417000,개,000067,진도견,백색,2024(60일미만)(년생),4(Kg),대전-동구-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401020901774.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401031401819.jpg,,종료(입양),F,N, ,330364202000001,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시,대전광역시 동구,2024-03-13 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
428351202301064,20231230,미추홀구 문학지구대,[개] 말티즈,417000,개,000072,말티즈,흰색,2013(년생),2.5(Kg),인천-미추홀-2024-00003,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401011001125.jpg,,,종료(반환),M,N,카키색후드점퍼착용,328351200900001,경동동물병원,032-515-7567,인천광역시 중구 개항로 68 (경동) ,이광태,인천광역시 미추홀구,2024-02-15 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426335202300733,20231230,금정구청,[개] 미니어쳐 핀셔,417000,개,000077,미니어쳐 핀셔,검정+갈색,2021(년생),6(Kg),부산-금정-2024-00002,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021901354.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021901371.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021901381.jpg,종료(반환),F,U,"금목걸이, 줄무늬옷 착용, 순함, 겁 많음, 검정+갈색",326335201700001,동부동물보호협회,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,장영철,부산광역시 금정구,2024-01-04 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426335202300732,20231230,서동로88번길 3-8,[개] 믹스견,417000,개,000114,믹스견,갈색,2012(년생),5(Kg),부산-금정-2024-00001,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021901793.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021901806.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021901815.jpg,종료(자연사),M,Y,"방울 달린 목줄 착용, 순함, 갈색",326335201700001,동부동물보호협회,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,장영철,부산광역시 금정구,2024-04-25 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
426332202300994,20231230,구만덕로59번길 42,[개] 믹스견,417000,개,000114,믹스견,검정&황색,2021(년생),9(Kg),부산-북구-2024-00008,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401924.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/03/202403281103715.jpeg,,종료(안락사),F,N,"들개서식지에서 구조, 경계심과 공격성이 강함, 진드기 도포, 북구1-174",326332201000001,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,김영진,부산광역시 북구,2024-03-28 00:00:00.0,공격성,,,,,,,,,,,,,,,,,,,,,,
426332202300993,20231230,구만덕로59번길 42,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),12(Kg),부산-북구-2024-00007,20240102,20240112,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401021401460.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/03/202403281003522.png,,종료(안락사),M,N,"들개서식지에서 구조, 경계심과 공격성이 강함, 진드기도포, 북구1-173",326332201000001,부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,김영진,부산광역시 북구,2024-03-28 00:00:00.0,공격성,,,,,,,,,,,,,,,,,,,,,,
